Day,Home,Away,Conference_Game
99,Mississippi St.,James Madison,0
99,Cincinnati,Baylor,1
99,Columbia,Yale,1
99,Princeton,Butler,0
100,IU Indy,Cleveland St.,1
100,Southern Miss,Old Dominion,1
100,North Alabama,Purdue Fort Wayne,0
100,UMKC,William & Mary,0
100,Creighton,Marquette,1
100,Boston College,North Carolina,1
100,Miami FL,Clemson,1
100,Utah Tech,Tarleton St.,1
100,St. Bonaventure,Dayton,1
100,Southern Utah,Miami OH,0
100,Lipscomb,Quinnipiac,0
100,Charlotte,Fairleigh Dickinson,0
100,Arkansas St.,Eastern Illinois,0
100,Le Moyne,Michigan St.,0
100,Rice,St. Thomas,0
100,Mercer,East Tennessee St.,1
100,Oral Roberts,Florida A&M,0
100,Southeastern Louisiana,Northwestern St.,1
100,Houston,UCF,1
100,Saint Joseph's,George Washington,1
100,Oklahoma St.,Iowa St.,1
100,Nebraska Omaha,Samford,0
100,NJIT,FIU,0
100,South Florida,Western Michigan,0
100,Campbell,Elon,1
100,Morehead St.,Georgia St.,0
100,Tulane,Tulsa,1
100,Denver,North Dakota St.,1
100,San Diego St.,Nevada,1
100,Florida,Coastal Carolina,0
100,Cal Baptist,Troy,0
100,Eastern Washington,Delaware,0
100,Auburn,George Mason,0
100,Appalachian St.,East Carolina,0
100,Marist,Mount St. Mary's,1
100,Prairie View A&M,Georgia Tech,0
100,Drexel,Charleston,1
100,South Carolina,Alabama,1
100,Southern,Texas,0
100,Saint Francis,Massachusetts,0
100,Penn,Columbia,1
100,Incarnate Word,SIU Edwardsville,0
100,Gardner Webb,UNC Greensboro,1
100,Holy Cross,Bucknell,1
100,Southeast Missouri St.,New Mexico St.,0
100,Utah,Baylor,1
100,Rutgers,Winthrop,0
100,Rider,Manhattan,1
100,Fairfield,UC Riverside,0
100,Northern Arizona,Louisiana,0
101,Stephen F. Austin,Kennesaw St.,0
101,Richmond,TCU,0
101,Marquette,Xavier,1
101,Towson,Hampton,1
101,Belmont,Maine,0
101,UC Santa Barbara,Louisiana Tech,0
101,Pittsburgh,Georgia Tech,1
101,Stanford,Baylor,0
101,UNC Greensboro,High Point,1
101,Cal St. Bakersfield,Mercyhurst,0
101,Columbia,Little Rock,0
101,Idaho,Liberty,0
101,Eastern Washington,Portland St.,1
101,Seattle,Central Michigan,0
101,Brown,Harvard,1
101,Dartmouth,UCF,0
101,Florida A&M,New Mexico,0
101,Marshall,Appalachian St.,1
101,Albany,Eastern Michigan,0
101,Central Arkansas,Jacksonville,1
101,LIU,Chicago St.,1
101,Tennessee Martin,Furman,0
101,UTEP,Florida St.,0
101,Houston,Kansas,1
101,Utah Tech,Wake Forest,0
101,Alcorn St.,Prairie View A&M,1
101,Delaware,Utah Valley,0
101,Youngstown St.,Arizona St.,0
101,North Dakota St.,Indiana,0
101,Charleston Southern,Arizona,0
101,UCLA,Iowa,1
101,New Mexico St.,Connecticut,0
101,Duquesne,Saint Joseph's,1
101,Georgia Southern,South Carolina,0
101,Denver,Nebraska Omaha,1
101,Tarleton St.,Miami OH,0
101,Coppin St.,Maryland Eastern Shore,1
101,Boise St.,Fresno St.,1
101,Mount St. Mary's,Illinois,0
101,Mississippi,Alabama,1
101,Georgia,Maryland,0
101,Cal Poly,Oklahoma St.,0
101,Pacific,Gonzaga,1
101,Northern Iowa,Bradley,1
101,Northern Colorado,Kentucky,0
101,Bowling Green,Samford,0
101,Grambling St.,Incarnate Word,0
101,Iowa St.,Yale,0
101,Florida Atlantic,East Carolina,1
101,Syracuse,Pepperdine,0
102,Hawaii,Cal St. Bakersfield,1
102,Norfolk St.,Milwaukee,0
102,South Carolina St.,Morgan St.,1
102,McNeese St.,Illinois,0
102,Rice,Memphis,1
102,Creighton,Seton Hall,1
102,UT Rio Grande Valley,Lamar,1
102,UAB,Tulane,1
102,Coppin St.,Loyola Marymount,0
102,UC Santa Barbara,Louisiana,0
102,Clemson,Miami FL,1
102,The Citadel,Wofford,1
102,Eastern Illinois,LIU,0
102,Saint Peter's,Canisius,1
102,Alabama A&M,Alcorn St.,1
102,Texas A&M Corpus Chris,Northwestern St.,1
102,Alabama,LSU,1
102,North Carolina Central,Maryland Eastern Shore,1
102,San Jose St.,Nevada,1
102,UCLA,Ohio St.,1
102,Grambling St.,Baylor,0
102,UC Irvine,Marshall,0
102,South Dakota,St. Thomas,1
102,Delaware St.,Auburn,0
102,Duke,Pittsburgh,1
102,Eastern Kentucky,Yale,0
102,Northern Arizona,Montana St.,1
102,Idaho,San Francisco,0
102,Montana,Mercer,0
102,Howard,Louisiana Tech,0
102,North Alabama,Texas,0
102,FIU,Southeastern Louisiana,0
102,Kennesaw St.,High Point,0
102,Maryland,Nebraska,1
102,Charleston Southern,Hampton,0
102,St. Bonaventure,VCU,1
102,Florida Atlantic,Kentucky,0
102,Little Rock,Tennessee Martin,1
102,Loyola MD,Cleveland St.,0
102,Colorado St.,New Mexico,1
102,Texas A&M,Georgia,1
102,Harvard,Florida Gulf Coast,0
102,Southern Indiana,Western Illinois,1
102,Louisiana Monroe,Coastal Carolina,1
102,South Alabama,Weber St.,0
102,Michigan St.,Mississippi,0
102,Bethune Cookman,Arkansas Pine Bluff,1
102,Stony Brook,North Carolina A&T,1
102,SMU,Stanford,1
102,Southern Illinois,Drake,1
103,Louisiana,Georgia Southern,1
103,Villanova,South Dakota St.,0
103,Syracuse,SMU,1
103,Xavier,Morehead St.,0
103,Lindenwood,Gonzaga,0
103,Yale,Cleveland St.,0
103,Dayton,St. Bonaventure,1
103,Southern Illinois,Fordham,0
103,Jacksonville,UC San Diego,0
103,Alabama St.,Texas Southern,1
103,UNC Greensboro,USC Upstate,1
103,Duke,Miami FL,1
103,Cornell,Eastern Kentucky,0
103,New Mexico St.,Middle Tennessee,1
103,Northeastern,Hofstra,1
103,Charleston Southern,Houston Christian,0
103,Oakland,Robert Morris,1
103,Air Force,Richmond,0
103,Texas Tech,Colorado,1
103,Penn St.,North Carolina Central,0
103,Albany,Hawaii,0
103,Temple,Wichita St.,1
103,Washington,Ohio St.,1
103,Pacific,Arkansas St.,0
103,Weber St.,Idaho,1
103,Presbyterian,West Georgia,0
103,UCLA,Northwestern,1
103,Binghamton,Bryant,1
103,USC,Michigan St.,1
103,Princeton,Columbia,1
103,Memphis,Merrimack,0
103,Army,Lafayette,1
103,Western Michigan,Eastern Michigan,1
103,East Texas A&M,Incarnate Word,1
103,Youngstown St.,Green Bay,1
103,Tennessee St.,Rider,0
103,Chattanooga,Mercer,1
103,Long Beach St.,UC Riverside,1
103,Southeast Missouri St.,Southern Indiana,1
103,Utah Tech,East Tennessee St.,0
103,Kansas,Utah,1
103,Minnesota,Illinois,1
103,Akron,Wright St.,0
103,Fairleigh Dickinson,DePaul,0
103,New Hampshire,Little Rock,0
103,VMI,Norfolk St.,0
103,Wyoming,New Mexico,1
104,Princeton,Kansas St.,0
104,Louisiana Tech,UTEP,1
104,Hampton,Campbell,1
104,Pepperdine,Delaware,0
104,Wake Forest,Wisconsin,0
104,Virginia,Massachusetts,0
104,UTSA,East Carolina,1
104,Eastern Kentucky,St. Bonaventure,0
104,Utah Tech,North Florida,0
104,Sacred Heart,Canisius,1
104,Saint Louis,Marshall,0
104,Louisiana,Howard,0
104,Grand Canyon,Abilene Christian,1
104,Utah Valley,Akron,0
104,Oral Roberts,NJIT,0
104,Clemson,Syracuse,1
104,Wright St.,Cleveland St.,1
104,Northern Iowa,Florida A&M,0
104,Kennesaw St.,Middle Tennessee,1
104,North Carolina A&T,Towson,1
104,Oregon,Incarnate Word,0
104,Queens,Lipscomb,1
104,Morehead St.,Georgia Southern,0
104,Pittsburgh,Louisville,1
104,Cincinnati,Arizona St.,1
104,Kent St.,Austin Peay,0
104,Cal Baptist,Rhode Island,0
104,Drexel,Elon,1
104,Northern Illinois,Miami OH,1
104,UC San Diego,Marist,0
104,Charleston Southern,Radford,1
104,Kansas,Arkansas,0
104,Boise St.,Wagner,0
104,Bradley,Indiana St.,1
104,Florida St.,SMU,1
104,Santa Clara,Stanford,0
104,Buffalo,Eastern Michigan,1
104,Southern Illinois,Arizona,0
104,Xavier,Tulsa,0
104,Little Rock,N.C. State,0
104,Rutgers,Washington,1
104,Portland,Washington St.,1
104,Bellarmine,FIU,0
104,Coastal Carolina,Appalachian St.,1
104,Troy,Mercer,0
104,Idaho,Eastern Washington,1
104,La Salle,Loyola Chicago,1
104,UC Davis,Duquesne,0
104,Richmond,Davidson,1
104,Valparaiso,Brown,0
105,Radford,New Orleans,0
105,Holy Cross,Fairfield,0
105,Portland St.,Michigan St.,0
105,Air Force,San Jose St.,1
105,Dayton,Kennesaw St.,0
105,Central Connecticut,Louisiana,0
105,Charlotte,Memphis,1
105,Richmond,VCU,1
105,Saint Francis,Le Moyne,1
105,Central Michigan,Ohio,1
105,UC San Diego,Florida Gulf Coast,0
105,Lipscomb,Jacksonville,1
105,Rider,Northern Kentucky,0
105,Southern,Alabama A&M,1
105,Idaho St.,Southern Utah,0
105,Nicholls St.,West Georgia,0
105,Oregon,Illinois,1
105,Kansas,Iowa St.,1
105,Coppin St.,Creighton,0
105,Tennessee,Wyoming,0
105,Alabama St.,Jackson St.,1
105,Marquette,Oakland,0
105,Howard,Oklahoma,0
105,LSU,Missouri,1
105,Navy,Bucknell,1
105,Connecticut,DePaul,1
105,Tulane,Louisville,0
105,Liberty,Middle Tennessee,1
105,Arizona,UCF,1
105,Northeastern,Oral Roberts,0
105,Duke,Syracuse,1
105,Indiana St.,Pittsburgh,0
105,Ball St.,Bellarmine,0
105,Clemson,SMU,1
105,California,Jacksonville St.,0
105,Siena,Canisius,1
105,Cleveland St.,Eastern Washington,0
105,Houston Christian,Nebraska Omaha,0
105,TCU,Xavier,0
105,South Carolina,Georgia,1
105,Arkansas St.,Idaho,0
105,Mercer,Lafayette,0
105,UC Davis,Cal St. Northridge,1
105,Chattanooga,Wofford,1
105,Montana St.,Northern Arizona,1
105,Illinois Chicago,Drake,1
105,Saint Mary's,Texas A&M Corpus Chris,0
105,Grambling St.,Florida A&M,1
105,Northern Iowa,Southern Illinois,1
105,Albany,Kent St.,0
106,San Francisco,Mercer,0
106,Illinois St.,Georgia,0
106,Washington St.,Central Arkansas,0
106,Charlotte,UTSA,1
106,Manhattan,Cal St. Bakersfield,0
106,Mount St. Mary's,Colorado,0
106,Miami OH,Akron,1
106,Ohio St.,Iowa,1
106,St. Thomas,Cal Baptist,0
106,West Virginia,Utah,1
106,Longwood,Idaho St.,0
106,Charleston,UNC Wilmington,1
106,West Georgia,Evansville,0
106,Cleveland St.,Youngstown St.,1
106,Eastern Washington,Montana St.,1
106,South Carolina St.,Maryland Eastern Shore,1
106,UT Arlington,Louisville,0
106,Marist,Pacific,0
106,Tulsa,Towson,0
106,Texas Southern,Jackson St.,1
106,Buffalo,Kent St.,1
106,Notre Dame,California,1
106,North Florida,Austin Peay,1
106,Miami FL,Syracuse,1
106,Georgia Southern,Marshall,1
106,Maryland,Michigan,1
106,Indiana St.,East Texas A&M,0
106,Bradley,Penn St.,0
106,UAB,North Texas,1
106,Elon,Wright St.,0
106,Louisiana Monroe,James Madison,1
106,Prairie View A&M,Grambling St.,1
106,Hampton,Monmouth,1
106,South Florida,Temple,1
106,Texas A&M Corpus Chris,Iowa St.,0
106,Tennessee,Mississippi,1
106,Stetson,Tulane,0
106,Drexel,North Carolina A&T,1
106,Virginia Tech,TCU,0
106,Troy,Alabama A&M,0
106,Western Carolina,Gardner Webb,0
106,Chicago St.,Coastal Carolina,0
106,USC Upstate,Providence,0
106,Connecticut,Georgetown,1
106,Tennessee Martin,Southeast Missouri St.,1
106,UTEP,Ohio,0
107,Samford,Western Carolina,1
107,Oklahoma St.,Kansas,1
107,Western Michigan,Central Michigan,1
107,William & Mary,Towson,1
107,Drake,Tennessee Tech,0
107,Maryland Eastern Shore,Coppin St.,1
107,Texas Southern,UNLV,0
107,Saint Louis,St. Bonaventure,1
107,Radford,East Carolina,0
107,Alabama A&M,Villanova,0
107,Washington St.,Rutgers,0
107,Mississippi Valley St.,Southern,1
107,Vermont,Cal St. Fullerton,0
107,UC Riverside,Florida St.,0
107,Milwaukee,Robert Morris,1
107,USC,Utah,0
107,Monmouth,Akron,0
107,Baylor,UCF,1
107,Florida Atlantic,Tulane,1
107,VCU,George Mason,1
107,Florida A&M,Alabama St.,1
107,Colorado,Southern Utah,0
107,Jacksonville St.,UTEP,1
107,Arizona St.,Nebraska Omaha,0
107,Seton Hall,DePaul,1
107,Sam Houston St.,FIU,1
107,Miami FL,Syracuse,1
107,Montana St.,Creighton,0
107,West Georgia,Eastern Kentucky,1
107,Boston College,Bellarmine,0
107,Northwestern St.,Incarnate Word,1
107,Lamar,Coastal Carolina,0
107,Murray St.,Missouri St.,1
107,Wyoming,Colorado St.,1
107,South Dakota St.,Eastern Illinois,0
107,North Dakota,Stetson,0
107,St. John's,Fordham,0
107,Purdue Fort Wayne,Tennessee,0
107,Penn St.,UCLA,1
107,IU Indy,Oakland,1
107,Northern Colorado,Idaho St.,1
107,Kent St.,Bowling Green,1
107,Indiana,Northwestern,1
107,Denver,Oregon St.,0
107,Lafayette,Miami OH,0
107,North Carolina Central,Delaware St.,1
107,Pittsburgh,N.C. State,1
107,Saint Joseph's,Virginia Tech,0
107,Northern Illinois,Harvard,0
107,Tennessee Martin,Lindenwood,1
108,Kentucky,Arkansas,1
108,Florida St.,Duke,1
108,St. John's,North Texas,0
108,Missouri,Georgia,1
108,Indiana St.,Northern Iowa,1
108,La Salle,Dayton,1
108,Lehigh,Miami FL,0
108,Siena,Iona,1
108,Penn,Princeton,1
108,Portland,West Virginia,0
108,Vermont,UMBC,1
108,Maryland,Baylor,0
108,Coastal Carolina,Missouri St.,0
108,Jackson St.,Alabama St.,1
108,Jacksonville St.,Sacred Heart,0
108,Jacksonville,Lipscomb,1
108,Penn St.,Virginia,0
108,Providence,Creighton,1
108,Nebraska,East Carolina,0
108,Albany,New Hampshire,1
108,Georgia Southern,Southern Miss,1
108,St. Thomas,Tennessee,0
108,Northern Arizona,Sacramento St.,1
108,Oakland,Bryant,0
108,Boise St.,Air Force,1
108,VCU,UNC Greensboro,0
108,Idaho,Idaho St.,1
108,Michigan,Indiana,1
108,Florida A&M,Western Michigan,0
108,Miami OH,Belmont,0
108,Cal Poly,Colorado St.,0
108,Illinois St.,Evansville,1
108,Oral Roberts,Fairfield,0
108,Mississippi St.,LSU,1
108,Alabama,Auburn,1
108,Coppin St.,Morgan St.,1
108,Buffalo,American,0
108,Northwestern St.,Kansas,0
108,West Georgia,Butler,0
108,Detroit Mercy,Green Bay,1
108,North Carolina,Texas St.,0
108,Western Kentucky,Liberty,1
108,Murray St.,Saint Mary's,0
108,Grambling St.,Montana St.,0
108,Oregon St.,BYU,0
108,Washington,Rutgers,1
108,Louisiana Tech,Kennesaw St.,1
108,Toledo,Central Michigan,1
108,Milwaukee,Youngstown St.,1
108,Prairie View A&M,Southern,1
109,Marquette,Villanova,1
109,Bradley,Drake,1
109,UC Riverside,William & Mary,0
109,Rutgers,George Washington,0
109,Texas Tech,Cincinnati,1
109,Stetson,Davidson,0
109,Niagara,Quinnipiac,1
109,Jacksonville St.,SIU Edwardsville,0
109,Bethune Cookman,Jackson St.,1
109,Purdue Fort Wayne,Iowa St.,0
109,San Diego,Wagner,0
109,Penn St.,Louisiana,0
109,Portland,Oregon St.,1
109,Loyola MD,Indiana,0
109,Idaho,Montana St.,1
109,Arkansas Pine Bluff,East Texas A&M,0
109,Miami OH,North Dakota St.,0
109,Pittsburgh,Virginia,1
109,N.C. State,Fordham,0
109,Tulane,Charlotte,1
109,Western Carolina,New Mexico,0
109,Illinois St.,UC San Diego,0
109,BYU,Drexel,0
109,Idaho St.,Denver,0
109,Seattle,Abilene Christian,1
109,Navy,American,1
109,South Florida,UAB,1
109,Utah,Missouri St.,0
109,Prairie View A&M,Northwestern,0
109,Oregon,Florida,0
109,Green Bay,Robert Morris,1
109,Princeton,Western Kentucky,0
109,Xavier,Richmond,0
109,St. Thomas,Minnesota,0
109,Duquesne,VCU,1
109,Sacred Heart,Texas,0
109,Lipscomb,Old Dominion,0
109,Ball St.,Alabama St.,0
109,Mercer,The Citadel,1
109,Liberty,New Mexico St.,1
109,Arizona St.,Texas A&M,0
109,UCLA,Purdue,1
109,Utah Valley,Utah Tech,1
109,Georgetown,Texas Southern,0
109,Monmouth,Towson,1
109,Longwood,Memphis,0
109,East Tennessee St.,Butler,0
109,Dartmouth,St. John's,0
109,LIU,Stonehill,1
110,North Carolina A&T,Drexel,1
110,Ohio St.,Nebraska,1
110,Nebraska Omaha,Charleston,0
110,Penn St.,Memphis,0
110,Valparaiso,Fairleigh Dickinson,0
110,Texas A&M Corpus Chris,UCLA,0
110,Cleveland St.,Robert Morris,1
110,Texas,LSU,1
110,St. Thomas,Oral Roberts,1
110,UMass Lowell,Albany,1
110,George Mason,Southeast Missouri St.,0
110,Air Force,Pepperdine,0
110,Cincinnati,Colorado,1
110,DePaul,North Texas,0
110,Northwestern St.,USC,0
110,Bethune Cookman,Grambling St.,1
110,Radford,UNC Asheville,1
110,North Dakota,Clemson,0
110,Western Michigan,Bowling Green,1
110,Lehigh,Army,1
110,Pacific,Vermont,0
110,Iowa St.,UCF,1
110,Tulsa,Prairie View A&M,0
110,Cal St. Northridge,Presbyterian,0
110,Notre Dame,Florida St.,1
110,Boston College,Duke,1
110,Alabama,Central Connecticut,0
110,Howard,Portland St.,0
110,Louisiana Monroe,Miami OH,0
110,South Dakota,UT Arlington,0
110,Washington,East Tennessee St.,0
110,Binghamton,New Hampshire,1
110,George Washington,Dayton,1
110,Seton Hall,Marquette,1
110,Mississippi,North Florida,0
110,Morehead St.,Tennessee Tech,1
110,Middle Tennessee,Kennesaw St.,1
110,Mercer,Virginia Tech,0
110,Marshall,Troy,1
110,Youngstown St.,Charlotte,0
110,Marist,Canisius,1
110,Lafayette,Boston University,1
111,Evansville,Belmont,1
111,East Tennessee St.,Chattanooga,1
111,UCLA,Michigan,1
111,Norfolk St.,Hampton,0
111,Brown,Connecticut,0
111,Ball St.,Michigan St.,0
111,Binghamton,Columbia,0
111,Clemson,Virginia Tech,1
111,North Carolina,Stanford,1
111,Maryland,Penn St.,1
111,East Carolina,Tulane,1
111,Saint Louis,Fordham,1
111,Radford,USC Upstate,1
111,Oral Roberts,Vermont,0
111,Providence,Marquette,1
111,Texas,Le Moyne,0
111,Bowling Green,Gardner Webb,0
111,The Citadel,Maryland Eastern Shore,0
111,La Salle,George Mason,1
111,Nevada,New Mexico,1
111,Howard,Pittsburgh,0
111,South Carolina St.,Florida Gulf Coast,0
111,Stony Brook,Duke,0
111,Saint Peter's,Utah,0
111,North Florida,West Georgia,1
111,Loyola Marymount,Pacific,1
111,Texas St.,Southern Miss,1
111,Ohio,Akron,1
111,Morehead St.,Lamar,0
111,Mercyhurst,Chicago St.,1
111,Green Bay,Stephen F. Austin,0
111,Kansas St.,Houston,1
111,Temple,South Carolina,0
111,Oregon,Ohio St.,1
111,Hawaii,Long Beach St.,1
111,Iowa St.,Texas Tech,1
111,Illinois,Nebraska,1
111,Charlotte,Minnesota,0
111,Arkansas St.,Georgia St.,1
111,Bucknell,Tennessee,0
111,Princeton,Penn,1
111,Little Rock,Arizona St.,0
111,FIU,Jacksonville St.,1
111,Middle Tennessee,LSU,0
111,Cal St. Fullerton,Grambling St.,0
111,Furman,Nebraska Omaha,0
111,Stetson,Bellarmine,1
111,Towson,North Carolina A&T,1
111,Old Dominion,Troy,1
111,Monmouth,Drexel,1
112,Rice,East Carolina,1
112,Delaware St.,Lipscomb,0
112,Lafayette,Navy,1
112,North Dakota St.,Dartmouth,0
112,Jackson St.,Furman,0
112,Mississippi,Auburn,1
112,Arkansas St.,Texas St.,1
112,Saint Mary's,Loyola Marymount,1
112,Clemson,Nebraska Omaha,0
112,Houston Christian,Texas A&M Corpus Chris,1
112,Virginia Tech,Villanova,0
112,Northern Arizona,Green Bay,0
112,Notre Dame,Georgia Tech,1
112,Texas A&M,Arkansas,1
112,Utah Valley,Creighton,0
112,UMKC,Oral Roberts,1
112,Nebraska,Michigan,1
112,Maine,Mississippi St.,0
112,Wagner,Le Moyne,1
112,VCU,Northwestern St.,0
112,Houston,BYU,1
112,Boston University,Utah St.,0
112,Southern,Alcorn St.,1
112,McNeese St.,Nicholls St.,1
112,Winthrop,Monmouth,0
112,Little Rock,UC San Diego,0
112,Maryland Eastern Shore,San Jose St.,0
112,Holy Cross,Fordham,0
112,West Virginia,South Carolina,0
112,Oakland,Youngstown St.,1
112,Purdue,Indiana,1
112,Western Michigan,Baylor,0
112,Eastern Illinois,Tennessee Martin,1
112,Buffalo,Miami OH,1
112,Kennesaw St.,Louisiana Tech,1
112,USC,Washington,1
112,Boise St.,Illinois,0
112,Stanford,Virginia,1
112,Southern Indiana,Southeast Missouri St.,1
112,Duke,Florida St.,1
112,Towson,Elon,1
112,Bradley,Missouri St.,1
112,North Carolina Central,Illinois Chicago,0
112,New Hampshire,Albany,1
112,Southern Illinois,LSU,0
112,Minnesota,Central Michigan,0
112,Marist,Manhattan,1
112,SIU Edwardsville,Oregon St.,0
112,Alabama A&M,Cal St. Northridge,0
112,Tennessee Tech,Tennessee St.,1
113,The Citadel,Bryant,0
113,Iowa St.,West Virginia,1
113,Little Rock,Tennessee St.,1
113,Tennessee Martin,Tennessee Tech,1
113,Cal Poly,Tennessee,0
113,Temple,Charlotte,1
113,Maryland Eastern Shore,Northern Illinois,0
113,Hawaii,Cal St. Fullerton,1
113,Central Michigan,UC Davis,0
113,Kentucky,Oklahoma,1
113,Kansas St.,Coastal Carolina,0
113,Arkansas Pine Bluff,Jackson St.,1
113,High Point,Hofstra,0
113,Vermont,Missouri,0
113,Northern Colorado,Weber St.,1
113,Drexel,Nicholls St.,0
113,Milwaukee,Oakland,1
113,Northern Iowa,Valparaiso,1
113,Utah,Vanderbilt,0
113,Army,UC San Diego,0
113,Idaho,Mount St. Mary's,0
113,UCLA,Wisconsin,1
113,Louisville,Duke,1
113,Coppin St.,Norfolk St.,1
113,UNC Greensboro,Montana St.,0
113,McNeese St.,Northwestern St.,1
113,Saint Peter's,Mercer,0
113,Alcorn St.,Radford,0
113,Eastern Washington,Idaho St.,1
113,Gonzaga,Rice,0
113,BYU,Cincinnati,1
113,George Mason,Rutgers,0
113,Chicago St.,Saint Francis,1
113,Morgan St.,Richmond,0
113,Evansville,Penn St.,0
113,Illinois,Western Michigan,0
113,Missouri St.,Drake,1
113,Ball St.,Buffalo,1
113,Montana,New Mexico,0
113,Butler,Connecticut,1
113,Long Beach St.,UC Irvine,1
113,LSU,Mississippi,1
113,Colorado St.,San Diego St.,1
113,Southeastern Louisiana,Houston Christian,1
113,East Carolina,South Florida,1
113,SMU,Miami FL,1
113,Bradley,Ohio,0
113,Wofford,Nebraska,0
113,Louisiana Tech,USC,0
113,North Carolina A&T,UNC Wilmington,1
114,South Carolina St.,Grand Canyon,0
114,Boston College,Duke,1
114,Colorado St.,South Florida,0
114,DePaul,Samford,0
114,Oklahoma,Auburn,1
114,Delaware St.,Towson,0
114,LIU,Louisville,0
114,Hawaii,Detroit Mercy,0
114,UT Arlington,Mount St. Mary's,0
114,Austin Peay,Florida Gulf Coast,1
114,Grambling St.,Bethune Cookman,1
114,Dayton,Seton Hall,0
114,Indiana,Washington,1
114,Southern Illinois,Belmont,1
114,Miami FL,Georgia Tech,1
114,North Dakota,South Dakota St.,1
114,James Madison,VCU,0
114,Old Dominion,Sacramento St.,0
114,High Point,Central Arkansas,0
114,Ball St.,Louisiana Tech,0
114,Baylor,Arizona St.,1
114,Bucknell,Lehigh,1
114,Gardner Webb,SMU,0
114,Monmouth,Stony Brook,1
114,Saint Francis,Central Connecticut,1
114,Holy Cross,NJIT,0
114,North Alabama,Marist,0
114,Harvard,Princeton,1
114,Tulane,Oklahoma St.,0
114,Northwestern St.,UT Rio Grande Valley,1
114,UAB,Manhattan,0
114,Houston,Bellarmine,0
114,St. Bonaventure,Loyola Chicago,1
114,Boston University,Nevada,0
114,Morehead St.,Little Rock,1
114,Clemson,Middle Tennessee,0
114,Northern Arizona,Notre Dame,0
114,Chattanooga,Kansas,0
114,Eastern Kentucky,Coastal Carolina,0
114,Air Force,UNLV,1
114,Georgia Southern,Nebraska,0
114,Rhode Island,Albany,0
114,Southern Miss,Texas St.,1
114,Quinnipiac,Providence,0
114,American,Michigan,0
114,Saint Mary's,San Francisco,1
114,BYU,Iowa St.,1
114,Longwood,Valparaiso,0
114,Oakland,Purdue Fort Wayne,1
114,Davidson,North Florida,0
115,DePaul,Seton Hall,1
115,Syracuse,California,1
115,NJIT,Bryant,1
115,Niagara,Mercyhurst,0
115,Oregon,Penn St.,1
115,East Tennessee St.,Saint Mary's,0
115,Binghamton,Maine,1
115,Memphis,North Texas,1
115,Portland,Grambling St.,0
115,Longwood,UNC Asheville,1
115,Charleston,Hampton,1
115,Utah,Cincinnati,1
115,Rider,Canisius,1
115,Boise St.,San Diego St.,1
115,Sam Houston St.,Georgia Tech,0
115,Abilene Christian,Florida Atlantic,0
115,Michigan,Illinois,1
115,Georgetown,Presbyterian,0
115,Alabama,South Carolina,1
115,Tulsa,New Orleans,0
115,Texas A&M,LSU,1
115,Delaware,Wisconsin,0
115,Northern Arizona,Montana,1
115,Prairie View A&M,North Florida,0
115,Tennessee Tech,Baylor,0
115,Columbia,Penn,1
115,South Carolina St.,Howard,1
115,UNC Wilmington,Stony Brook,1
115,Texas St.,Chicago St.,0
115,Maryland,Washington,1
115,Central Connecticut,Clemson,0
115,Cleveland St.,North Carolina,0
115,FIU,Utah Valley,0
115,Butler,Pittsburgh,0
115,Northern Colorado,UMKC,0
115,Minnesota,Grand Canyon,0
115,Saint Joseph's,Purdue,0
115,Texas Southern,Boston University,0
115,San Diego,Santa Clara,1
115,Quinnipiac,N.C. State,0
